date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:00:29	3257/3257	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:00:28%20GMT	https://static.wixstatic.com/media/2dc4bd_446a2928499443b083cfc35c7533a5fc~mv2.jpg/v1/fill/w_147,h_74,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/2dc4bd_446a2928499443b083cfc35c7533a5fc~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_446a2928499443b083cfc35c7533a5fc_mv2.jpg/v1/fill/w_147,h_74,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/2dc4bd_446a2928499443b083cfc35c7533a5fc_mv2.jpg	(from https://www.poundhoundsresq.org/about-us)
23:00:30	3077/3077	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:00:29%20GMT	https://static.wixstatic.com/media/30f7f1_9aa53f3ea1704245a18f3977dfaad926~mv2.jpg/v1/fill/w_123,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_9aa53f3ea1704245a18f3977dfaad926~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_9aa53f3ea1704245a18f3977dfaad926_mv2.jpg/v1/fill/w_123,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_9aa53f3ea1704245a18f3977dfaad926_mv2.jpg	(from https://www.poundhoundsresq.org/about-us)
23:00:31	3571/3571	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:00:30%20GMT	https://static.wixstatic.com/media/30f7f1_1c31b054f24a464280e39eaf0e979f12~mv2.jpg/v1/fill/w_123,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_1c31b054f24a464280e39eaf0e979f12~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_1c31b054f24a464280e39eaf0e979f12_mv2.jpg/v1/fill/w_123,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_1c31b054f24a464280e39eaf0e979f12_mv2.jpg	(from https://www.poundhoundsresq.org/about-us)
23:00:33	2548/2548	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:00:31%20GMT	https://static.wixstatic.com/media/fd72259178fc4385bc0819657ff8dce4.jpg/v1/fill/w_147,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/fd72259178fc4385bc0819657ff8dce4.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/fd72259178fc4385bc0819657ff8dce4.jpg/v1/fill/w_147,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/fd72259178fc4385bc0819657ff8dce4.jpg	(from https://www.poundhoundsresq.org/about-us)
23:00:36	2869/2869	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:00:35%20GMT	https://static.wixstatic.com/media/c6ea9aafcd27494d893e49d1caa5e9db.jpg/v1/fill/w_139,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c6ea9aafcd27494d893e49d1caa5e9db.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/c6ea9aafcd27494d893e49d1caa5e9db.jpg/v1/fill/w_139,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/c6ea9aafcd27494d893e49d1caa5e9db.jpg	(from https://www.poundhoundsresq.org/adopt)
23:00:44	3786/3786	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:00:40%20GMT	https://static.wixstatic.com/media/nsplsh_7252567652617567484c45~mv2_d_6016_4016_s_4_2.jpg/v1/fill/w_138,h_92,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/nsplsh_7252567652617567484c45~mv2_d_6016_4016_s_4_2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/nsplsh_7252567652617567484c45_mv2_d_6016_4016_s_4_2.jpg/v1/fill/w_138,h_92,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/nsplsh_7252567652617567484c45_mv2_d_6016_4016_s_4_2.jpg	(from https://www.poundhoundsresq.org/foster)
23:00:51	3549/3549	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:00:48%20GMT	https://static.wixstatic.com/media/30f7f1_0cea5e818c434396ac8131d186f367c2~mv2.jpg/v1/fill/w_123,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_0cea5e818c434396ac8131d186f367c2~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_0cea5e818c434396ac8131d186f367c2_mv2.jpg/v1/fill/w_123,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_0cea5e818c434396ac8131d186f367c2_mv2.jpg	(from https://www.poundhoundsresq.org/adoptable-dogs)
23:00:55	3861/3861	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:00:54%20GMT	https://static.wixstatic.com/media/2dc4bd_608f145145f742acbaac4bc39ae2aa7c~mv2_d_3677_2456_s_4_2.jpg/v1/fill/w_139,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/2dc4bd_608f145145f742acbaac4bc39ae2aa7c~mv2_d_3677_2456_s_4_2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_608f145145f742acbaac4bc39ae2aa7c_mv2_d_3/v1/fill/w_139,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/2dc4bd_608f145145f742acbaac4bc39ae2aa7c_mv2_d_3677_2456_s_4_2.jpg	(from https://www.poundhoundsresq.org/donate)
23:00:58	4231/4231	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2022:00:56%20GMT	https://static.wixstatic.com/media/30f7f1_8afe61f655164b76914fe51de936d895~mv2.png/v1/crop/x_1,y_0,w_62,h_64/fill/w_69,h_71,al_c,lg_1,q_85,blur_3,enc_auto/sitting-dog_2.png	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_8afe61f655164b76914fe51de936d895_mv2.png/v1/crop/x_1,y_0,w_62,h_64/fill/w_69,h_71,al_c,lg_1,q_85,blur_3,enc_auto/sitting-dog_2.png	(from https://www.poundhoundsresq.org/donate)
23:01:00	3665/3665	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2022:00:58%20GMT	https://static.wixstatic.com/media/30f7f1_b2782b24b34f4dbba788fb5f3ce81855~mv2.png/v1/crop/x_1,y_0,w_62,h_64/fill/w_69,h_71,al_c,lg_1,q_85,blur_3,enc_auto/cone-of-shame_2.png	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_b2782b24b34f4dbba788fb5f3ce81855_mv2.png/v1/crop/x_1,y_0,w_62,h_64/fill/w_69,h_71,al_c,lg_1,q_85,blur_3,enc_auto/cone-of-shame_2.png	(from https://www.poundhoundsresq.org/donate)
23:01:02	3730/3730	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2022:00:59%20GMT	https://static.wixstatic.com/media/30f7f1_df01d62cc83e4966959dbaac56f2fa0b~mv2.png/v1/crop/x_1,y_0,w_62,h_64/fill/w_69,h_71,al_c,lg_1,q_85,blur_3,enc_auto/home_2.png	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_df01d62cc83e4966959dbaac56f2fa0b_mv2.png/v1/crop/x_1,y_0,w_62,h_64/fill/w_69,h_71,al_c,lg_1,q_85,blur_3,enc_auto/home_2.png	(from https://www.poundhoundsresq.org/donate)
23:01:04	2210/2210	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:01:03%20GMT	https://static.wixstatic.com/media/2dc4bd_56ab77fddb0e4a508caf6676d43e109f~mv2_d_4459_2973_s_4_2.jpg/v1/fill/w_139,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/2dc4bd_56ab77fddb0e4a508caf6676d43e109f~mv2_d_4459_2973_s_4_2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_56ab77fddb0e4a508caf6676d43e109f_mv2_d_4/v1/fill/w_139,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/2dc4bd_56ab77fddb0e4a508caf6676d43e109f_mv2_d_4459_2973_s_4_2.jpg	(from https://www.poundhoundsresq.org/contact-us)
23:01:09	5533/5533	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Feb%202023%2022:01:08%20GMT	https://static.wixstatic.com/media/21ff2961e4d94522b96543b873b063dc.png/v1/fill/w_121,h_107,al_c,q_85,blur_1,enc_auto/21ff2961e4d94522b96543b873b063dc.png	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/21ff2961e4d94522b96543b873b063dc.png/v1/fill/w_121,h_107,al_c,q_85,blur_1,enc_auto/21ff2961e4d94522b96543b873b063dc.png	(from https://www.poundhoundsresq.org/shop)
23:01:10	2770/2770	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:01:09%20GMT	https://static.wixstatic.com/media/89bc7c60cddd4d8f8276421818d1bcc4.jpg/v1/fill/w_93,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/89bc7c60cddd4d8f8276421818d1bcc4.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/89bc7c60cddd4d8f8276421818d1bcc4.jpg/v1/fill/w_93,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/89bc7c60cddd4d8f8276421818d1bcc4.jpg	(from https://www.poundhoundsresq.org/shop)
23:01:13	3106/3106	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:01:12%20GMT	https://static.wixstatic.com/media/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_91f1fd7a10bb437aaf55226e2dc890e4_mv2.jpg	(from https://www.poundhoundsresq.org/shop)
23:01:15	1253355/1253355	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:01:10%20GMT	https://www.poundhoundsresq.org/product-page/lil-devil-bandana	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/lil-devil-bandana.html	(from https://www.poundhoundsresq.org/shop)
23:01:20	1252972/1252972	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:01:15%20GMT	https://www.poundhoundsresq.org/product-page/pumpkin-bandana	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/pumpkin-bandana.html	(from https://www.poundhoundsresq.org/shop)
23:01:22	3301/3301	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:01:20%20GMT	https://static.wixstatic.com/media/30f7f1_7e591c6f00d3480f88a9d29eac91228a~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_7e591c6f00d3480f88a9d29eac91228a~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_7e591c6f00d3480f88a9d29eac91228a_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_7e591c6f00d3480f88a9d29eac91228a_mv2.jpg	(from https://www.poundhoundsresq.org/shop)
23:01:25	1250959/1250959	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:01:21%20GMT	https://www.poundhoundsresq.org/product-page/ghost-bandana	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/ghost-bandana.html	(from https://www.poundhoundsresq.org/shop)
23:01:25	3066/3066	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:01:23%20GMT	https://static.wixstatic.com/media/30f7f1_98f5561bec824ce8a338acccb79f38f3~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_98f5561bec824ce8a338acccb79f38f3~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_98f5561bec824ce8a338acccb79f38f3_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_98f5561bec824ce8a338acccb79f38f3_mv2.jpg	(from https://www.poundhoundsresq.org/shop)
23:01:29	1250544/1250544	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:01:25%20GMT	https://www.poundhoundsresq.org/product-page/lil-angel-bandana	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/lil-angel-bandana.html	(from https://www.poundhoundsresq.org/shop)
23:01:29	3036/3036	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:01:26%20GMT	https://static.wixstatic.com/media/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_c7dcdbe06c4340b79225cb6439a0e52b_mv2.jpg	(from https://www.poundhoundsresq.org/shop)
23:01:32	3286/3286	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:01:30%20GMT	https://static.wixstatic.com/media/30f7f1_15816681a9da49799639fc041b894093~mv2.jpeg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_15816681a9da49799639fc041b894093~mv2.jpeg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_15816681a9da49799639fc041b894093_mv2.jpeg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_15816681a9da49799639fc041b894093_mv2.jpg	(from https://www.poundhoundsresq.org/shop)
23:01:34	1221794/1221794	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:01:29%20GMT	https://www.poundhoundsresq.org/product-page/phr-logo-short-sleeve-t-shirt-womens	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/phr-logo-short-sleeve-t-shirt-womens.html	(from https://www.poundhoundsresq.org/shop)
23:01:37	3605/3605	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:01:35%20GMT	https://static.wixstatic.com/media/30f7f1_dc0c4521c5fc448b9ea6214b9a467493~mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_dc0c4521c5fc448b9ea6214b9a467493~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_dc0c4521c5fc448b9ea6214b9a467493_mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_dc0c4521c5fc448b9ea6214b9a467493_mv2.jpg	(from https://www.poundhoundsresq.org/shop)
23:01:40	1221800/1221800	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:01:34%20GMT	https://www.poundhoundsresq.org/product-page/pound-hounds-res-q-logo-t-shirt	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/pound-hounds-res-q-logo-t-shirt.html	(from https://www.poundhoundsresq.org/shop)
23:01:41	1223491/1223491	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:01:36%20GMT	https://www.poundhoundsresq.org/product-page/phr-logo-long-sleeve-womens	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/phr-logo-long-sleeve-womens.html	(from https://www.poundhoundsresq.org/shop)
23:01:42	3767/3767	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:01:41%20GMT	https://static.wixstatic.com/media/30f7f1_44068af5b04d4fbf80682c5441e5fe42~mv2.jpeg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_44068af5b04d4fbf80682c5441e5fe42~mv2.jpeg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_44068af5b04d4fbf80682c5441e5fe42_mv2.jpeg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_44068af5b04d4fbf80682c5441e5fe42_mv2.jpg	(from https://www.poundhoundsresq.org/shop)
23:01:43	4107/4107	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:01:42%20GMT	https://static.wixstatic.com/media/30f7f1_baf7afa3fe604e4bbaa4a6f57934b57d~mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_baf7afa3fe604e4bbaa4a6f57934b57d~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_baf7afa3fe604e4bbaa4a6f57934b57d_mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_baf7afa3fe604e4bbaa4a6f57934b57d_mv2.jpg	(from https://www.poundhoundsresq.org/shop)
23:01:46	1221866/1221866	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:01:42%20GMT	https://www.poundhoundsresq.org/product-page/pound-hounds-resq-paint-strip-shirt-long-sleeve	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/pound-hounds-resq-paint-strip-shirt-long-sleeve.html	(from https://www.poundhoundsresq.org/shop)
23:01:47	1224620/1224620	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:01:43%20GMT	https://www.poundhoundsresq.org/product-page/phr-logo-pullover-hoodie-womens	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/phr-logo-pullover-hoodie-womens.html	(from https://www.poundhoundsresq.org/shop)
23:01:49	4162/4162	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:01:47%20GMT	https://static.wixstatic.com/media/30f7f1_d27dcb8587514d128399d24d9e8f1887~mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_d27dcb8587514d128399d24d9e8f1887~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_d27dcb8587514d128399d24d9e8f1887_mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_d27dcb8587514d128399d24d9e8f1887_mv2.jpg	(from https://www.poundhoundsresq.org/shop)
23:01:51	3600/3600	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:01:49%20GMT	https://static.wixstatic.com/media/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1~mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1_mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_5a70f63e3bac4d349c02c6ab1cd00fa1_mv2.jpg	(from https://www.poundhoundsresq.org/shop)
23:01:52	1225455/1225455	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:01:48%20GMT	https://www.poundhoundsresq.org/product-page/pound-hounds-res-q-logo-zip-up-hoodie	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/pound-hounds-res-q-logo-zip-up-hoodie.html	(from https://www.poundhoundsresq.org/shop)
23:01:54	1222371/1222371	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:01:52%20GMT	https://www.poundhoundsresq.org/product-page/pound-hounds-resq-paint-strip-shirt-short-sleeve-mens	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/pound-hounds-resq-paint-strip-shirt-short-sleeve-mens.html	(from https://www.poundhoundsresq.org/shop)
23:01:59	1221702/1221702	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:01:50%20GMT	https://www.poundhoundsresq.org/product-page/phr-logo-short-sleeve-t-shirt-mens	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/phr-logo-short-sleeve-t-shirt-mens.html	(from https://www.poundhoundsresq.org/shop)
23:02:01	1224149/1224149	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:01:55%20GMT	https://www.poundhoundsresq.org/product-page/pound-hounds-resq-paint-strip-shirt-long-sleeve-mens	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/pound-hounds-resq-paint-strip-shirt-long-sleeve-mens.html	(from https://www.poundhoundsresq.org/shop)
23:02:01	417826/417826	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:01:54%20GMT	https://www.poundhoundsresq.org/product-page/phr-logo-long-sleeve-mens	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/phr-logo-long-sleeve-mens.html	(from https://www.poundhoundsresq.org/shop)
23:02:03	1224671/1224671	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:02:00%20GMT	https://www.poundhoundsresq.org/product-page/phr-logo-pullover-hoodie-mens	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/phr-logo-pullover-hoodie-mens.html	(from https://www.poundhoundsresq.org/shop)
23:02:06	1220042/1220042	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:02:02%20GMT	https://www.poundhoundsresq.org/product-page/phr-mask	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/phr-mask.html	(from https://www.poundhoundsresq.org/shop)
23:02:07	1224990/1224990	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:02:01%20GMT	https://www.poundhoundsresq.org/product-page/pound-hounds-res-q-logo-pullover-hoodie	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/pound-hounds-res-q-logo-pullover-hoodie.html	(from https://www.poundhoundsresq.org/shop)
23:02:08	3071/3071	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:02:07%20GMT	https://static.wixstatic.com/media/30f7f1_e32901e12fad407a9e3f3b4ebf0c4f8a~mv2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_e32901e12fad407a9e3f3b4ebf0c4f8a~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_e32901e12fad407a9e3f3b4ebf0c4f8a_mv2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_e32901e12fad407a9e3f3b4ebf0c4f8a_mv2.jpg	(from https://www.poundhoundsresq.org/shop)
23:02:12	1219932/1219932	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:02:08%20GMT	https://www.poundhoundsresq.org/product-page/pound-hounds-logo-cap	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/product-page/pound-hounds-logo-cap.html	(from https://www.poundhoundsresq.org/shop)
23:02:14	3061/3061	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:02:13%20GMT	https://static.wixstatic.com/media/30f7f1_d3997d6bb6594991bbe6588774223fee~mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_d3997d6bb6594991bbe6588774223fee~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/30f7f1_d3997d6bb6594991bbe6588774223fee_mv2.jpg/v1/fill/w_147,h_184,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/30f7f1_d3997d6bb6594991bbe6588774223fee_mv2.jpg	(from https://www.poundhoundsresq.org/shop)
23:02:20	996698/996698	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202023%2022:02:13%20GMT	https://www.poundhoundsresq.org/shop?page=2	C:/Users/Haqq/Desktop/pounds/www.poundhoundsresq.org/shop4658.html	(from https://www.poundhoundsresq.org/shop)
23:02:22	2721/2721	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:02:20%20GMT	https://static.wixstatic.com/media/dff42879b6cf434ebd8844ce0e56da06.jpg/v1/fill/w_93,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/dff42879b6cf434ebd8844ce0e56da06.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/dff42879b6cf434ebd8844ce0e56da06.jpg/v1/fill/w_93,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/dff42879b6cf434ebd8844ce0e56da06.jpg	(from https://www.poundhoundsresq.org/resources)
23:02:42	4158/4158	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:02:41%20GMT	https://static.wixstatic.com/media/2dc4bd_63c618667b704b439f15b975d54e8504~mv2_d_1920_1279_s_2.jpeg/v1/fill/w_139,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/2dc4bd_63c618667b704b439f15b975d54e8504~mv2_d_1920_1279_s_2.jpeg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_63c618667b704b439f15b975d54e8504_mv2_d_1/v1/fill/w_139,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/2dc4bd_63c618667b704b439f15b975d54e8504_mv2_d_1920_1279_s_2.jpg	(from https://www.poundhoundsresq.org/collaborations)
23:02:43	9567/9567	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Feb%202023%2022:02:42%20GMT	https://static.wixstatic.com/media/2dc4bd_f22425429f7a4c69939c12b8897466fe~mv2.jpg/v1/fill/w_150,h_150,al_c,lg_1,q_80,enc_auto/2dc4bd_f22425429f7a4c69939c12b8897466fe~mv2.jpg	C:/Users/Haqq/Desktop/pounds/static.wixstatic.com/media/2dc4bd_f22425429f7a4c69939c12b8897466fe_mv2.jpg/v1/fill/w_150,h_150,al_c,lg_1,q_80,enc_auto/2dc4bd_f22425429f7a4c69939c12b8897466fe_mv2.jpg	(from https://www.poundhoundsresq.org/collaborations)
